"gene","GO_ID","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031072","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031323","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031324","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031399","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031400","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0031974","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0032268","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0032269","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0032781","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0032991","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",0.0123527392805372,0.993178886449394,36,449,"protein-containing complex","CC","other cellular component","C"
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0033554","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0034663","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0034975","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0034976","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",0.0459575814803755,0.987279575610135,5,36,"response to endoplasmic reticulum stress","BP","stress response","P"
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0035556","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0036503","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0042221","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0042325","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0042326","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043085","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043161","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043170","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043226","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043227","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043229","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043231","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043233","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043462","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0043632","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044093","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044237","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044238","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044248","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044257","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044260","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044265","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044267","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044422","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044424","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044432","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044444","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044446","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0044464","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0045936","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0048519","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0048523","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0050789","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0050790","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0050794","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0050896","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0051087","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1","GO:0051117","45351.EDO43758","0","1060","COG0484@1|root; COG0526@1|root; KOG0191@2759|Eukaryota; KOG0713@2759|Eukaryota; 38G4X@33154|Opisthokonta; 3B9AU@33208|Metazoa","33208|Metazoa","O","homolog subfamily C member 10","DNAJC10",NA,"ko:K09530","ko04141; map04141",NA,NA,NA,"ko00000; ko00001; ko03110; ko04131",NA,NA,NA,"DnaJ; Thioredoxin",NA,NA,NA,NA,NA,NA,NA,NA
